workflow_path,workflow_file_id,workflow_name,category,product_visible,mode_id,mode_label,applicable,inputs,required_inputs,input_types,expected_execution_path,expected_output,node_types,external_or_service_dependencies,relevant_ui_screens,static_preflight,preflight_valid,preflight_node_count,preflight_error_count,preflight_warning_count,preflight_issue_codes,happy_path,invalid_input,boundary,repeat_execution,retry_recovery,refresh_persistence,ui,performance,result,reason
workflows/.builder/versions/verder_email_intake/20260820T081915334170Z-b93ca156bc4b.yaml,20260820T081915334170Z-b93ca156bc4b,Verder Liquids — Email Order Intake,builder_version,False,eval,Evaluation Lab,False,"[""email_text"", ""source_file"", ""processed_at""]","[""email_text"", ""source_file"", ""processed_at""]","{""email_text"": ""text"", ""source_file"": ""text"", ""processed_at"": ""text""}",declared graph with 7 edge records,"[""One structured order-intake record matching 03_Output_schema.json""]","[""DecisionAgent"", ""EndAgent"", ""KnowledgeRetrieval"", ""PythonSnippetAgent"", ""RouterAgent"", ""TransformAgent""]","[""KnowledgeRetrieval""]",[],PASS,True,9,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,This top-level product mode does not execute workflows.
workflows/.builder/versions/verder_email_intake/20260820T081915334170Z-b93ca156bc4b.yaml,20260820T081915334170Z-b93ca156bc4b,Verder Liquids — Email Order Intake,builder_version,False,cost,Cost Management,False,"[""email_text"", ""source_file"", ""processed_at""]","[""email_text"", ""source_file"", ""processed_at""]","{""email_text"": ""text"", ""source_file"": ""text"", ""processed_at"": ""text""}",declared graph with 7 edge records,"[""One structured order-intake record matching 03_Output_schema.json""]","[""DecisionAgent"", ""EndAgent"", ""KnowledgeRetrieval"", ""PythonSnippetAgent"", ""RouterAgent"", ""TransformAgent""]","[""KnowledgeRetrieval""]",[],PASS,True,9,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,This top-level product mode does not execute workflows.
workflows/.builder/versions/verder_email_intake/20260820T081915335019Z-dc914ab59ea6.yaml,20260820T081915335019Z-dc914ab59ea6,Verder Liquids — Email Order Intake,builder_version,False,studio,Workflow Studio,False,"[""email_text"", ""source_file"", ""processed_at""]","[""email_text"", ""source_file"", ""processed_at""]","{""email_text"": ""text"", ""source_file"": ""text"", ""processed_at"": ""text""}",declared graph with 7 edge records,"[""One structured order-intake record matching 03_Output_schema.json""]","[""DecisionAgent"", ""EndAgent"", ""KnowledgeRetrieval"", ""PythonSnippetAgent"", ""RouterAgent"", ""TransformAgent""]","[""KnowledgeRetrieval""]",[],PASS,True,9,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,Repository support/reference fixture; not listed by the product workflow library.
workflows/.builder/versions/verder_email_intake/20260820T081915335019Z-dc914ab59ea6.yaml,20260820T081915335019Z-dc914ab59ea6,Verder Liquids — Email Order Intake,builder_version,False,knowledge,Knowledge Studio,False,"[""email_text"", ""source_file"", ""processed_at""]","[""email_text"", ""source_file"", ""processed_at""]","{""email_text"": ""text"", ""source_file"": ""text"", ""processed_at"": ""text""}",declared graph with 7 edge records,"[""One structured order-intake record matching 03_Output_schema.json""]","[""DecisionAgent"", ""EndAgent"", ""KnowledgeRetrieval"", ""PythonSnippetAgent"", ""RouterAgent"", ""TransformAgent""]","[""KnowledgeRetrieval""]",[],PASS,True,9,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,This top-level product mode does not execute workflows.
workflows/.builder/versions/verder_email_intake/20260820T081915335019Z-dc914ab59ea6.yaml,20260820T081915335019Z-dc914ab59ea6,Verder Liquids — Email Order Intake,builder_version,False,eval,Evaluation Lab,False,"[""email_text"", ""source_file"", ""processed_at""]","[""email_text"", ""source_file"", ""processed_at""]","{""email_text"": ""text"", ""source_file"": ""text"", ""processed_at"": ""text""}",declared graph with 7 edge records,"[""One structured order-intake record matching 03_Output_schema.json""]","[""DecisionAgent"", ""EndAgent"", ""KnowledgeRetrieval"", ""PythonSnippetAgent"", ""RouterAgent"", ""TransformAgent""]","[""KnowledgeRetrieval""]",[],PASS,True,9,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,This top-level product mode does not execute workflows.
workflows/.builder/versions/verder_email_intake/20260820T081915335019Z-dc914ab59ea6.yaml,20260820T081915335019Z-dc914ab59ea6,Verder Liquids — Email Order Intake,builder_version,False,cost,Cost Management,False,"[""email_text"", ""source_file"", ""processed_at""]","[""email_text"", ""source_file"", ""processed_at""]","{""email_text"": ""text"", ""source_file"": ""text"", ""processed_at"": ""text""}",declared graph with 7 edge records,"[""One structured order-intake record matching 03_Output_schema.json""]","[""DecisionAgent"", ""EndAgent"", ""KnowledgeRetrieval"", ""PythonSnippetAgent"", ""RouterAgent"", ""TransformAgent""]","[""KnowledgeRetrieval""]",[],PASS,True,9,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,This top-level product mode does not execute workflows.
workflows/.builder/versions/w01_intelligent_customer_inquiry_resolution/20260819T055010231537Z-684f0ef33b2c.yaml,20260819T055010231537Z-684f0ef33b2c,W01 — Intelligent Customer Inquiry Resolution,builder_version,False,studio,Workflow Studio,False,[],[],{},declared graph with 10 edge records,"[""One case per department the inquiry touches, plus a customer acknowledgment""]","[""DecisionAgent"", ""EndAgent"", ""RouterAgent"", ""StartAgent"", ""SubprocessAgent"", ""TransformAgent""]",[],[],PASS,True,13,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,Repository support/reference fixture; not listed by the product workflow library.
workflows/.builder/versions/w01_intelligent_customer_inquiry_resolution/20260819T055010231537Z-684f0ef33b2c.yaml,20260819T055010231537Z-684f0ef33b2c,W01 — Intelligent Customer Inquiry Resolution,builder_version,False,knowledge,Knowledge Studio,False,[],[],{},declared graph with 10 edge records,"[""One case per department the inquiry touches, plus a customer acknowledgment""]","[""DecisionAgent"", ""EndAgent"", ""RouterAgent"", ""StartAgent"", ""SubprocessAgent"", ""TransformAgent""]",[],[],PASS,True,13,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,This top-level product mode does not execute workflows.
workflows/.builder/versions/w01_intelligent_customer_inquiry_resolution/20260819T055010231537Z-684f0ef33b2c.yaml,20260819T055010231537Z-684f0ef33b2c,W01 — Intelligent Customer Inquiry Resolution,builder_version,False,eval,Evaluation Lab,False,[],[],{},declared graph with 10 edge records,"[""One case per department the inquiry touches, plus a customer acknowledgment""]","[""DecisionAgent"", ""EndAgent"", ""RouterAgent"", ""StartAgent"", ""SubprocessAgent"", ""TransformAgent""]",[],[],PASS,True,13,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,This top-level product mode does not execute workflows.
workflows/.builder/versions/w01_intelligent_customer_inquiry_resolution/20260819T055010231537Z-684f0ef33b2c.yaml,20260819T055010231537Z-684f0ef33b2c,W01 — Intelligent Customer Inquiry Resolution,builder_version,False,cost,Cost Management,False,[],[],{},declared graph with 10 edge records,"[""One case per department the inquiry touches, plus a customer acknowledgment""]","[""DecisionAgent"", ""EndAgent"", ""RouterAgent"", ""StartAgent"", ""SubprocessAgent"", ""TransformAgent""]",[],[],PASS,True,13,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,This top-level product mode does not execute workflows.
workflows/.builder/versions/w01_intelligent_customer_inquiry_resolution/20260819T055010232161Z-e49d1a0dd475.yaml,20260819T055010232161Z-e49d1a0dd475,W01 — Intelligent Customer Inquiry Resolution,builder_version,False,studio,Workflow Studio,False,"[""company_name"", ""email"", ""message""]","[""company_name"", ""email"", ""message""]","{""company_name"": ""json"", ""email"": ""json"", ""message"": ""json""}",declared graph with 10 edge records,"[""One case per department the inquiry touches, plus a customer acknowledgment""]","[""DecisionAgent"", ""EndAgent"", ""RouterAgent"", ""StartAgent"", ""SubprocessAgent"", ""TransformAgent""]",[],[],PASS,True,13,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,Repository support/reference fixture; not listed by the product workflow library.
workflows/.builder/versions/w01_intelligent_customer_inquiry_resolution/20260819T055010232161Z-e49d1a0dd475.yaml,20260819T055010232161Z-e49d1a0dd475,W01 — Intelligent Customer Inquiry Resolution,builder_version,False,knowledge,Knowledge Studio,False,"[""company_name"", ""email"", ""message""]","[""company_name"", ""email"", ""message""]","{""company_name"": ""json"", ""email"": ""json"", ""message"": ""json""}",declared graph with 10 edge records,"[""One case per department the inquiry touches, plus a customer acknowledgment""]","[""DecisionAgent"", ""EndAgent"", ""RouterAgent"", ""StartAgent"", ""SubprocessAgent"", ""TransformAgent""]",[],[],PASS,True,13,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,This top-level product mode does not execute workflows.
workflows/.builder/versions/w01_intelligent_customer_inquiry_resolution/20260819T055010232161Z-e49d1a0dd475.yaml,20260819T055010232161Z-e49d1a0dd475,W01 — Intelligent Customer Inquiry Resolution,builder_version,False,eval,Evaluation Lab,False,"[""company_name"", ""email"", ""message""]","[""company_name"", ""email"", ""message""]","{""company_name"": ""json"", ""email"": ""json"", ""message"": ""json""}",declared graph with 10 edge records,"[""One case per department the inquiry touches, plus a customer acknowledgment""]","[""DecisionAgent"", ""EndAgent"", ""RouterAgent"", ""StartAgent"", ""SubprocessAgent"", ""TransformAgent""]",[],[],PASS,True,13,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,This top-level product mode does not execute workflows.
workflows/.builder/versions/w01_intelligent_customer_inquiry_resolution/20260819T055010232161Z-e49d1a0dd475.yaml,20260819T055010232161Z-e49d1a0dd475,W01 — Intelligent Customer Inquiry Resolution,builder_version,False,cost,Cost Management,False,"[""company_name"", ""email"", ""message""]","[""company_name"", ""email"", ""message""]","{""company_name"": ""json"", ""email"": ""json"", ""message"": ""json""}",declared graph with 10 edge records,"[""One case per department the inquiry touches, plus a customer acknowledgment""]","[""DecisionAgent"", ""EndAgent"", ""RouterAgent"", ""StartAgent"", ""SubprocessAgent"", ""TransformAgent""]",[],[],PASS,True,13,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,This top-level product mode does not execute workflows.
workflows/.builder/versions/w08_employee_onboarding_orchestration/20260818T205635425261Z-56411d973ea8.yaml,20260818T205635425261Z-56411d973ea8,W08 — Employee Onboarding Orchestration,builder_version,False,studio,Workflow Studio,False,[],[],{},declared graph with 10 edge records,"[""A readiness decision, direct or after HR review, with all five workstream results""]","[""DecisionAgent"", ""EmailAgent"", ""EndAgent"", ""HumanInLoopAgent"", ""RouterAgent"", ""StartAgent"", ""SubprocessAgent"", ""TextAssemblerAgent"", ""TransformAgent""]","[""EmailAgent""]",[],PASS,True,12,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,Repository support/reference fixture; not listed by the product workflow library.
workflows/.builder/versions/w08_employee_onboarding_orchestration/20260818T205635425261Z-56411d973ea8.yaml,20260818T205635425261Z-56411d973ea8,W08 — Employee Onboarding Orchestration,builder_version,False,knowledge,Knowledge Studio,False,[],[],{},declared graph with 10 edge records,"[""A readiness decision, direct or after HR review, with all five workstream results""]","[""DecisionAgent"", ""EmailAgent"", ""EndAgent"", ""HumanInLoopAgent"", ""RouterAgent"", ""StartAgent"", ""SubprocessAgent"", ""TextAssemblerAgent"", ""TransformAgent""]","[""EmailAgent""]",[],PASS,True,12,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,This top-level product mode does not execute workflows.
workflows/.builder/versions/w08_employee_onboarding_orchestration/20260818T205635425261Z-56411d973ea8.yaml,20260818T205635425261Z-56411d973ea8,W08 — Employee Onboarding Orchestration,builder_version,False,eval,Evaluation Lab,False,[],[],{},declared graph with 10 edge records,"[""A readiness decision, direct or after HR review, with all five workstream results""]","[""DecisionAgent"", ""EmailAgent"", ""EndAgent"", ""HumanInLoopAgent"", ""RouterAgent"", ""StartAgent"", ""SubprocessAgent"", ""TextAssemblerAgent"", ""TransformAgent""]","[""EmailAgent""]",[],PASS,True,12,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,This top-level product mode does not execute workflows.
workflows/.builder/versions/w08_employee_onboarding_orchestration/20260818T205635425261Z-56411d973ea8.yaml,20260818T205635425261Z-56411d973ea8,W08 — Employee Onboarding Orchestration,builder_version,False,cost,Cost Management,False,[],[],{},declared graph with 10 edge records,"[""A readiness decision, direct or after HR review, with all five workstream results""]","[""DecisionAgent"", ""EmailAgent"", ""EndAgent"", ""HumanInLoopAgent"", ""RouterAgent"", ""StartAgent"", ""SubprocessAgent"", ""TextAssemblerAgent"", ""TransformAgent""]","[""EmailAgent""]",[],PASS,True,12,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,This top-level product mode does not execute workflows.
workflows/.builder/versions/w08_employee_onboarding_orchestration/20260818T205635426321Z-b14c3a4524bb.yaml,20260818T205635426321Z-b14c3a4524bb,W08 — Employee Onboarding Orchestration,builder_version,False,studio,Workflow Studio,False,"[""employee_name"", ""employee_email"", ""department"", ""manager_name"", ""manager_email"", ""job_title"", ""start_date"", ""employment_type""]","[""employee_name"", ""employee_email"", ""department"", ""manager_name"", ""manager_email"", ""job_title"", ""start_date"", ""employment_type""]","{""employee_name"": ""json"", ""employee_email"": ""json"", ""department"": ""json"", ""manager_name"": ""json"", ""manager_email"": ""json"", ""job_title"": ""json"", ""start_date"": ""json"", ""employment_type"": ""json""}",declared graph with 10 edge records,"[""A readiness decision, direct or after HR review, with all five workstream results""]","[""DecisionAgent"", ""EmailAgent"", ""EndAgent"", ""HumanInLoopAgent"", ""RouterAgent"", ""StartAgent"", ""SubprocessAgent"", ""TextAssemblerAgent"", ""TransformAgent""]","[""EmailAgent""]",[],PASS,True,12,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,Repository support/reference fixture; not listed by the product workflow library.
workflows/.builder/versions/w08_employee_onboarding_orchestration/20260818T205635426321Z-b14c3a4524bb.yaml,20260818T205635426321Z-b14c3a4524bb,W08 — Employee Onboarding Orchestration,builder_version,False,knowledge,Knowledge Studio,False,"[""employee_name"", ""employee_email"", ""department"", ""manager_name"", ""manager_email"", ""job_title"", ""start_date"", ""employment_type""]","[""employee_name"", ""employee_email"", ""department"", ""manager_name"", ""manager_email"", ""job_title"", ""start_date"", ""employment_type""]","{""employee_name"": ""json"", ""employee_email"": ""json"", ""department"": ""json"", ""manager_name"": ""json"", ""manager_email"": ""json"", ""job_title"": ""json"", ""start_date"": ""json"", ""employment_type"": ""json""}",declared graph with 10 edge records,"[""A readiness decision, direct or after HR review, with all five workstream results""]","[""DecisionAgent"", ""EmailAgent"", ""EndAgent"", ""HumanInLoopAgent"", ""RouterAgent"", ""StartAgent"", ""SubprocessAgent"", ""TextAssemblerAgent"", ""TransformAgent""]","[""EmailAgent""]",[],PASS,True,12,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,This top-level product mode does not execute workflows.
workflows/.builder/versions/w08_employee_onboarding_orchestration/20260818T205635426321Z-b14c3a4524bb.yaml,20260818T205635426321Z-b14c3a4524bb,W08 — Employee Onboarding Orchestration,builder_version,False,eval,Evaluation Lab,False,"[""employee_name"", ""employee_email"", ""department"", ""manager_name"", ""manager_email"", ""job_title"", ""start_date"", ""employment_type""]","[""employee_name"", ""employee_email"", ""department"", ""manager_name"", ""manager_email"", ""job_title"", ""start_date"", ""employment_type""]","{""employee_name"": ""json"", ""employee_email"": ""json"", ""department"": ""json"", ""manager_name"": ""json"", ""manager_email"": ""json"", ""job_title"": ""json"", ""start_date"": ""json"", ""employment_type"": ""json""}",declared graph with 10 edge records,"[""A readiness decision, direct or after HR review, with all five workstream results""]","[""DecisionAgent"", ""EmailAgent"", ""EndAgent"", ""HumanInLoopAgent"", ""RouterAgent"", ""StartAgent"", ""SubprocessAgent"", ""TextAssemblerAgent"", ""TransformAgent""]","[""EmailAgent""]",[],PASS,True,12,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,This top-level product mode does not execute workflows.
workflows/.builder/versions/w08_employee_onboarding_orchestration/20260818T205635426321Z-b14c3a4524bb.yaml,20260818T205635426321Z-b14c3a4524bb,W08 — Employee Onboarding Orchestration,builder_version,False,cost,Cost Management,False,"[""employee_name"", ""employee_email"", ""department"", ""manager_name"", ""manager_email"", ""job_title"", ""start_date"", ""employment_type""]","[""employee_name"", ""employee_email"", ""department"", ""manager_name"", ""manager_email"", ""job_title"", ""start_date"", ""employment_type""]","{""employee_name"": ""json"", ""employee_email"": ""json"", ""department"": ""json"", ""manager_name"": ""json"", ""manager_email"": ""json"", ""job_title"": ""json"", ""start_date"": ""json"", ""employment_type"": ""json""}",declared graph with 10 edge records,"[""A readiness decision, direct or after HR review, with all five workstream results""]","[""DecisionAgent"", ""EmailAgent"", ""EndAgent"", ""HumanInLoopAgent"", ""RouterAgent"", ""StartAgent"", ""SubprocessAgent"", ""TextAssemblerAgent"", ""TransformAgent""]","[""EmailAgent""]",[],PASS,True,12,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,This top-level product mode does not execute workflows.
workflows/crm_aware_customer_triage.yaml,crm_aware_customer_triage,CRM-Aware Customer Request Triage,catalog,True,studio,Workflow Studio,True,"[""subject"", ""message"", ""sender_email""]","[""message""]","{""subject"": ""text"", ""message"": ""text"", ""sender_email"": ""text""}",declared graph with 9 edge records,"[""Structured request representation, with every intent the message contained"", ""CRM account, open opportunities and order history"", ""Grounded technical knowledge and its sources, when retrieved"", ""Chosen department and the reason for it""]","[""DataTransformAgent"", ""DecisionAgent"", ""HumanInLoopAgent"", ""MCPToolAgent"", ""RAGAgent"", ""RouterAgent"", ""TransformAgent"", ""WorkflowInputAgent""]","[""MCPToolAgent""]","[""Workflows"", ""Builder"", ""Cockpit"", ""Run History""]",PASS,True,13,0,0,[],BLOCKED,BLOCKED,BLOCKED,BLOCKED,BLOCKED,BLOCKED,BLOCKED,BLOCKED,PARTIAL,"Static schema/node/template/graph preflight passed; live execution, workflow-specific output oracle, browser UI, recovery, and performance were not executed."
workflows/crm_aware_customer_triage.yaml,crm_aware_customer_triage,CRM-Aware Customer Request Triage,catalog,True,knowledge,Knowledge Studio,False,"[""subject"", ""message"", ""sender_email""]","[""message""]","{""subject"": ""text"", ""message"": ""text"", ""sender_email"": ""text""}",declared graph with 9 edge records,"[""Structured request representation, with every intent the message contained"", ""CRM account, open opportunities and order history"", ""Grounded technical knowledge and its sources, when retrieved"", ""Chosen department and the reason for it""]","[""DataTransformAgent"", ""DecisionAgent"", ""HumanInLoopAgent"", ""MCPToolAgent"", ""RAGAgent"", ""RouterAgent"", ""TransformAgent"", ""WorkflowInputAgent""]","[""MCPToolAgent""]","[""Workflows"", ""Builder"", ""Cockpit"", ""Run History""]",PASS,True,13,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,This top-level product mode does not execute workflows.
workflows/crm_aware_customer_triage.yaml,crm_aware_customer_triage,CRM-Aware Customer Request Triage,catalog,True,eval,Evaluation Lab,False,"[""subject"", ""message"", ""sender_email""]","[""message""]","{""subject"": ""text"", ""message"": ""text"", ""sender_email"": ""text""}",declared graph with 9 edge records,"[""Structured request representation, with every intent the message contained"", ""CRM account, open opportunities and order history"", ""Grounded technical knowledge and its sources, when retrieved"", ""Chosen department and the reason for it""]","[""DataTransformAgent"", ""DecisionAgent"", ""HumanInLoopAgent"", ""MCPToolAgent"", ""RAGAgent"", ""RouterAgent"", ""TransformAgent"", ""WorkflowInputAgent""]","[""MCPToolAgent""]","[""Workflows"", ""Builder"", ""Cockpit"", ""Run History""]",PASS,True,13,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,This top-level product mode does not execute workflows.
workflows/crm_aware_customer_triage.yaml,crm_aware_customer_triage,CRM-Aware Customer Request Triage,catalog,True,cost,Cost Management,False,"[""subject"", ""message"", ""sender_email""]","[""message""]","{""subject"": ""text"", ""message"": ""text"", ""sender_email"": ""text""}",declared graph with 9 edge records,"[""Structured request representation, with every intent the message contained"", ""CRM account, open opportunities and order history"", ""Grounded technical knowledge and its sources, when retrieved"", ""Chosen department and the reason for it""]","[""DataTransformAgent"", ""DecisionAgent"", ""HumanInLoopAgent"", ""MCPToolAgent"", ""RAGAgent"", ""RouterAgent"", ""TransformAgent"", ""WorkflowInputAgent""]","[""MCPToolAgent""]","[""Workflows"", ""Builder"", ""Cockpit"", ""Run History""]",PASS,True,13,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,This top-level product mode does not execute workflows.
workflows/horizon_partb_backhalf_v2.yaml,horizon_partb_backhalf_v2,"Horizon Europe Part B - Verified Evidence to DOCX (v2, submission-style)",catalog,True,studio,Workflow Studio,True,"[""metadata"", ""call_intelligence"", ""normalise_report"", ""normalise_warnings"", ""candidates"", ""search_audit"", ""load_concept"", ""load_documents"", ""web_search"", ""verify_evidence"", ""call_coverage""]","[""metadata"", ""call_intelligence"", ""normalise_report"", ""normalise_warnings"", ""candidates"", ""search_audit"", ""load_concept"", ""load_documents"", ""verify_evidence"", ""call_coverage""]","{""metadata"": ""json"", ""call_intelligence"": ""json"", ""normalise_report"": ""text"", ""normalise_warnings"": ""json"", ""candidates"": ""json"", ""search_audit"": ""json"", ""load_concept"": ""file"", ""load_documents"": ""file"", ""web_search"": ""json"", ""verify_evidence"": ""json"", ""call_coverage"": ""json""}",declared graph with 25 edge records,[],"[""ConsistencyChecker"", ""FigureEmbedder"", ""HorizonDOCXProposalRenderer"", ""HorizonEvaluationAgent"", ""Literal"", ""OpenAIImageGenerationAgent"", ""ProposalSubmissionGate"", ""TextAssemblerAgent"", ""TransformAgent""]",[],"[""Workflows"", ""Builder"", ""Cockpit"", ""Run History""]",PASS,True,28,0,0,[],BLOCKED,BLOCKED,BLOCKED,BLOCKED,BLOCKED,BLOCKED,BLOCKED,BLOCKED,PARTIAL,"Static schema/node/template/graph preflight passed; live execution, workflow-specific output oracle, browser UI, recovery, and performance were not executed."
workflows/horizon_partb_backhalf_v2.yaml,horizon_partb_backhalf_v2,"Horizon Europe Part B - Verified Evidence to DOCX (v2, submission-style)",catalog,True,knowledge,Knowledge Studio,False,"[""metadata"", ""call_intelligence"", ""normalise_report"", ""normalise_warnings"", ""candidates"", ""search_audit"", ""load_concept"", ""load_documents"", ""web_search"", ""verify_evidence"", ""call_coverage""]","[""metadata"", ""call_intelligence"", ""normalise_report"", ""normalise_warnings"", ""candidates"", ""search_audit"", ""load_concept"", ""load_documents"", ""verify_evidence"", ""call_coverage""]","{""metadata"": ""json"", ""call_intelligence"": ""json"", ""normalise_report"": ""text"", ""normalise_warnings"": ""json"", ""candidates"": ""json"", ""search_audit"": ""json"", ""load_concept"": ""file"", ""load_documents"": ""file"", ""web_search"": ""json"", ""verify_evidence"": ""json"", ""call_coverage"": ""json""}",declared graph with 25 edge records,[],"[""ConsistencyChecker"", ""FigureEmbedder"", ""HorizonDOCXProposalRenderer"", ""HorizonEvaluationAgent"", ""Literal"", ""OpenAIImageGenerationAgent"", ""ProposalSubmissionGate"", ""TextAssemblerAgent"", ""TransformAgent""]",[],"[""Workflows"", ""Builder"", ""Cockpit"", ""Run History""]",PASS,True,28,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,This top-level product mode does not execute workflows.
